name1,name2,cat_id,name1_clean,name2_clean
ست ورزشی گرمکن و شلوار ادیداس سه خط سفید تمام زیپ ، چهار فصل ا sports set,sports set,8,ست ورزشی گرمکن شلوار ادیداس خط سفید زیپ ، فصل ا sports set,sports set
سویشرت شلوار ریبوک,,8,سویشرت شلوار ریبوک,nan
ست ورزشی,,8,ست ورزشی,nan
گرمکن شلوار مردانه ربوک مشکی آبی,,8,گرمکن شلوار مردانه ربوک مشکی آبی,nan
ست گرمکن شلوار ورزشی مردانه آسیکس (asics),,8,ست گرمکن شلوار ورزشی مردانه آسیکس asics,nan
ژاکت و شلوار مردانه نایک ا nike | TK6875-410 3373863,nike | TK6875-410 3373863,8,ژاکت شلوار مردانه نایک ا nike TK ۶۸۷۵ ۴۱۰ ۳۳۷۳۸۶۳,nike TK ۶۸۷۵ ۴۱۰ ۳۳۷۳۸۶۳
ست ورزشی گرمکن شلوار نایک فوق سایز,,8,ست ورزشی گرمکن شلوار نایک سایز,nan
ست گرمکن شلوار ورزشی مردانه adidas کد 002 ا adidas mens sweatpants set code 002,adidas mens sweatpants set code 002,8,ست گرمکن شلوار ورزشی مردانه adidas کد ۰۰۲ ا adidas mens sweatpants set code ۰۰۲,adidas mens sweatpants set code ۰۰۲
سویشرت شلوار مردانه آلشپرت Uhlsport کدMUH2765-001,,8,سویشرت شلوار مردانه آلشپرت Uhlsport کدMUH ۲۷۶۵ ۰۰۱,nan
گرمکن شلوار پوما PUMA کد VM889,,8,گرمکن شلوار پوما PUMA کد VM ۸۸۹,nan
گرمکن شلوار اسکا (سرمه ای),,8,گرمکن شلوار اسکا سرمهای,nan
گرمکن و شلوار ورزشی مردانه کد GAR4801,,8,گرمکن شلوار ورزشی مردانه کد GAR ۴۸۰۱,nan
ست گرمکن شلوار Reebok مردانه کد 002 ا Reebok mens sweatpants set code 002,Reebok mens sweatpants set code 002,8,ست گرمکن شلوار Reebok مردانه کد ۰۰۲ ا Reebok mens sweatpants set code ۰۰۲,Reebok mens sweatpants set code ۰۰۲
ست گرمکن و شلوار ورزشی مردانه آدیداس,,8,ست گرمکن شلوار ورزشی مردانه آدیداس,nan
ست گرمکن شلوار ورزشی غواصی ماراتن مردانه - 4XL / مشکی,,8,ست گرمکن شلوار ورزشی غواصی ماراتن مردانه ۴ XL مشکی,nan
گرمکن شلوار نیم زیپ منچستر یونایتد 2023| مشکی سفید,,8,گرمکن شلوار نیم زیپ منچستر یونایتد ۲۰۲۳ مشکی سفید,nan
ست گرمکن شلوار کلاهدار ورزشی مردانه Reebok ا Reebok mens sports hooded sweatpants set,Reebok mens sports hooded sweatpants set,8,ست گرمکن شلوار کلاهدار ورزشی مردانه Reebok ا Reebok mens sports hooded sweatpants set,Reebok mens sports hooded sweatpants set
گرمکن و شلوار ورزشی مردانه بیلسی 0176 - مشکی,,8,گرمکن شلوار ورزشی مردانه بیلسی ۰۱۷۶ مشکی,nan
گرمکن وشلوار پرسپولیس 2024,,8,گرمکن وشلوار پرسپولیس ۲۰۲۴,nan
ست گرمکن شلوار کلاهدار,,8,ست گرمکن شلوار کلاهدار,nan
گرمکن و شلوار استقلال آبی 98 99,,8,گرمکن شلوار استقلال آبی ۹۸ ۹۹,nan
گرمکن شلوار تورین (مدادی زرد),,8,گرمکن شلوار تورین مدادی زرد,nan
ست گرمکن شلوار مردانه نخی فیلا,,8,ست گرمکن شلوار مردانه نخی فیلا,nan
گرمکن شلوار فریزر پلاس (سرمه ای),,8,گرمکن شلوار فریزر پلاس سرمهای,nan
گرمکن شلوار پژواک Pejvak ، لباس گرم زیر زمستانه پژواک ا Pejvak warm underwear,Pejvak warm underwear,8,گرمکن شلوار پژواک Pejvak ، لباس گرم زمستانه پژواک ا Pejvak warm underwear,Pejvak warm underwear
گرمکن شلوار دیو (مشکی_زرد),,8,گرمکن شلوار دیو مشکیزرد,nan
گرمکن شلوار چندا (مدادی بنفش),,8,گرمکن شلوار چندا مدادی بنفش,nan
گرمکن و شلوار ورزشی مردانه بیلسی 0182 - سرمه ای,,8,گرمکن شلوار ورزشی مردانه بیلسی ۰۱۸۲ سرمهای,nan
گرمکن شلوار اسکا (مدادی_آبی),,8,گرمکن شلوار اسکا مدادیآبی,nan
گرمکن شلوار وکتور (مشکی زرد),,8,گرمکن شلوار وکتور مشکی زرد,nan
گرمکن شلوار توتی (قرمز),,8,گرمکن شلوار توتی قرمز,nan
گرمکن شلوار اسکا (مدادی_فسفری),,8,گرمکن شلوار اسکا مدادیفسفری,nan
ست سوییشرت و شلوار مشکی,,8,ست سوییشرت شلوار مشکی,nan
گرمکن شلوار پارچه غواصی پورشه - 2xl,,8,گرمکن شلوار پارچه غواصی پورشه ۲ xl,nan
گرمکن شلوار توتی (سرمه ای),,8,گرمکن شلوار توتی سرمهای,nan
گرمکن شلوار پارچه سوزنی درجه 1 خارجی - سورمه ای آبی / M,,8,گرمکن شلوار پارچه سوزنی درجه ۱ خارجی سورمهای آبی M,nan
ست ورزشی مردانه - گرمکن ورزشی مردانه - ست سویشرت و شلوار مردانه - ارسال رایگان,,8,ست ورزشی مردانه گرمکن ورزشی مردانه ست سویشرت شلوار مردانه ارسال رایگان,nan
ست گرمکن شلوار ورزشی مردانه نایک طوسی آبی,,8,ست گرمکن شلوار ورزشی مردانه نایک طوسی آبی,nan
ست گرمکن ورزشی مردانه برند لامبرجک اصل ALEX TRACK SUIT 2FX,,8,ست گرمکن ورزشی مردانه برند لامبرجک اصل ALEX TRACK SUIT ۲ FX,nan
ست گرمکن ورزشی مردانه برند ریباک Reebok اورجینال WOR KNIT PANT,,8,ست گرمکن ورزشی مردانه برند ریباک Reebok اورجینال WOR KNIT PANT,nan
گرمكن شلوار تمي 2024,,8,گرمکن شلوار تمی ۲۰۲۴,nan
ست گرمکن ورزشی نایکی کد 118770,,8,ست گرمکن ورزشی نایکی کد ۱۱۸۷۷۰,nan
ست گرمکن ورزشی مردانه داینامو Dynamo | AS-300,,8,ست گرمکن ورزشی مردانه داینامو Dynamo AS ۳۰۰,nan
ست سویشرت و شلوار ورزشی مردانه آلشپرت Uhlsport کد MUH2657-003,,8,ست سویشرت شلوار ورزشی مردانه آلشپرت Uhlsport کد MUH ۲۶۵۷ ۰۰۳,nan
ست سویشرت و شلوار ورزشی مردانه آلشپرت Uhlsport کد MUH2718-003,,8,ست سویشرت شلوار ورزشی مردانه آلشپرت Uhlsport کد MUH ۲۷۱۸ ۰۰۳,nan
ست گرمکن ورزشی مردانه برند لامبرجک Lumberjack اورجینال M-BS04 WOVEN T.SUIT 3FX,,8,ست گرمکن ورزشی مردانه برند لامبرجک Lumberjack اورجینال MBS ۰۴ WOVEN T SUIT ۳ FX,nan
ست سویشرت و شلوار ورزشی مردانه آلشپرت Uhlsport کد MUH399-001,,8,ست سویشرت شلوار ورزشی مردانه آلشپرت Uhlsport کد MUH ۳۹۹ ۰۰۱,nan
ست گرمکن مردانه Trabzonspor ts-2324-antrenman-esofman-set-11e23u101,,8,ست گرمکن مردانه Trabzonspor ts ۲۳۲۴ antrenmanesofmanset ۱۱ e ۲۳ u ۱۰۱,nan
ست گرمکن ورزشی مردانه برند لامبرجک Lumberjack اورجینال ML HARMY-CB 18LLM01 3FX,,8,ست گرمکن ورزشی مردانه برند لامبرجک Lumberjack اورجینال ML HARMYCB ۱۸ LLM ۰۱ ۳ FX,nan
ست ورزشی گرمکن شلوار مردانه پرگان کارا مشکی,,8,ست ورزشی گرمکن شلوار مردانه پرگان کارا مشکی,nan
ست گرمکن شلوار ورزشی مردانه Reebok کد 001 ا Reebok mens sweatpants set code 001,Reebok mens sweatpants set code 001,8,ست گرمکن شلوار ورزشی مردانه Reebok کد ۰۰۱ ا Reebok mens sweatpants set code ۰۰۱,Reebok mens sweatpants set code ۰۰۱
ست گرمکن آستین بلند مردانه Trabzonspor | 17E22U101,,8,ست گرمکن آستین بلند مردانه Trabzonspor ۱۷ E ۲۲ U ۱۰۱,nan
ست گرمکن آستین استاندارد مردانه TRENDYOL MAN | TMNAW21EM0082,,8,ست گرمکن آستین استاندارد مردانه TRENDYOL MAN TMNAW ۲۱ EM ۰۰۸۲,nan
گرمکن شلوار پارچه قواصی,,8,گرمکن شلوار پارچه قواصی,nan
مردانه گس اورجینال | Z2BQ06FL04Q-P7IU,,8,مردانه گس اورجینال Z ۲ BQ ۰۶ FL ۰۴ QP ۷ IU,nan
گرمكن شلوار تيمي اورجينال,,8,گرمکن شلوار تیمی اورجینال,nan
گرم کن شلوار دورس,,8,گرمکن شلوار دورس,nan
ست گرمکن ورزشی مردانه برند داینامو اصل AS-311,,8,ست گرمکن ورزشی مردانه برند داینامو اصل AS ۳۱۱,nan
ست گرمکن شلوار جردن مشکی کلاه دار,,8,ست گرمکن شلوار جردن مشکی کلاه,nan
ست گرمکن آستین استاندارد راسته مردانه Slazenger | ST12EE213,,8,ست گرمکن آستین استاندارد راسته مردانه Slazenger ST ۱۲ EE ۲۱۳,nan
ست گرمکن شلوار ورزشی مردانه آلشپرت ALA MUH840-006 | سبز/مشکی,,8,ست گرمکن شلوار ورزشی مردانه آلشپرت ALA MUH ۸۴۰ ۰۰۶ سبز مشکی,nan
ست گرمکن ورزشی مردانه پوما اورجینال | 24K680000147,,8,ست گرمکن ورزشی مردانه پوما اورجینال ۲۴ K ۶۸۰۰۰۰۱۴۷,nan
گرمکن شلوار آدیداس ADIDAS سایز بزرگ مشکی کد VM600,,8,گرمکن شلوار آدیداس ADIDAS سایز مشکی کد VM ۶۰۰,nan
ست گرمکن ورزشی مردانه برند مادمکست اصل 5673,,8,ست گرمکن ورزشی مردانه برند مادمکست اصل ۵۶۷۳,nan
ست نیم زیپ و شلوار اینتر ، مشکی آبی ، فلامنت,,8,ست نیم زیپ شلوار اینتر ، مشکی آبی ، فلامنت,nan
پولوشرت و شلوار هواداری استقلال اورجینال Esteghlal poloshirt Original White With Pants,,8,پولوشرت شلوار هواداری استقلال اورجینال Esteghlal poloshirt Original White With Pants,nan
پولوشرت و شلوار هواداری استقلال Esteghlal poloshirt Black With Pants,,8,پولوشرت شلوار هواداری استقلال Esteghlal poloshirt Black With Pants,nan
ست گرمکن ورزشی مردانه لامبرجک Lumberjack | DORIANO FULL ZIP HOODIE 2,,8,ست گرمکن ورزشی مردانه لامبرجک Lumberjack DORIANO FULL ZIP HOODIE ۲,nan
گرمکن شلوار مردانه آدیداس Tracksuits Adidas Men's Navy,,8,گرمکن شلوار مردانه آدیداس Tracksuits Adidas Mens Navy,nan
ست گرمکن ورزشی یا گرمکن ورزشی طبق تصویر مردانه برند نایک اصل DM6843-408,,8,ست گرمکن ورزشی گرمکن ورزشی تصویر مردانه برند نایک اصل DM ۶۸۴۳ ۴۰۸,nan
ست گرمکن ورزشی مردانه آندر آرمور اورجینال | 1366212,,8,ست گرمکن ورزشی مردانه آندر آرمور اورجینال ۱۳۶۶۲۱۲,nan
ست گرمکن بلوک رنگی مردانه Puma 677427,,8,ست گرمکن بلوک رنگی مردانه Puma ۶۷۷۴۲۷,nan
ست گرمکن ورزشی مردانه برند ورساچه Versace اورجینال 74GAA3.FS063.G89,,8,ست گرمکن ورزشی مردانه برند ورساچه Versace اورجینال ۷۴ GAA ۳ FS ۰۶۳ G ۸۹,nan
ست گرمکن ورزشی مردانه آدیداس اورجینال | 5002994485,,8,ست گرمکن ورزشی مردانه آدیداس اورجینال ۵۰۰۲۹۹۴۴۸۵,nan
مردانه آدیداس اورجینال | IC6769,,8,مردانه آدیداس اورجینال IC ۶۷۶۹,nan
گرمکن شلوار تمام زیپ منچستریونایتد مشکی 2024 با لوگوهای دوختی و تایلندی,,8,گرمکن شلوار زیپ منچستریونایتد مشکی ۲۰۲۴ لوگوهای دوختی تایلندی,nan
مردانه نایک اورجینال | TK6885-100,,8,مردانه نایک اورجینال TK ۶۸۸۵ ۱۰۰,nan
ست گرمکن ورزشی مردانه برند اسلازنگر Slazenger اورجینال ST23EE041,,8,ست گرمکن ورزشی مردانه برند اسلازنگر Slazenger اورجینال ST ۲۳ EE ۰۴۱,nan
ست گرمکن ورزشی مردانه اورجینال | PCPEN7055,,8,ست گرمکن ورزشی مردانه اورجینال PCPEN ۷۰۵۵,nan
ست سویشرت و شلوار ورزشی مردانه نایک مدل DS-2B1311 مشکی,,8,ست سویشرت شلوار ورزشی مردانه نایک مدل DS ۲ B ۱۳۱۱ مشکی,nan
ست گرمکن مردانه Lumberjack | ML MASO 18ITLY135 3FX,,8,ست گرمکن مردانه Lumberjack ML MASO ۱۸ ITLY ۱۳۵ ۳ FX,nan
سویشرت شلوار نیم زیپ هواداری چلسی Chelsea 2023 Blue,,8,سویشرت شلوار نیم زیپ هواداری چلسی Chelsea ۲۰۲۳ Blue,nan
ست سویشرت و شلوار ورزشی مردانه مدل GS-DS-2B1626,,8,ست سویشرت شلوار ورزشی مردانه مدل GSDS ۲ B ۱۶۲۶,nan
ست گرمکن ورزشی یا گرمکن ورزشی طبق تصویر مردانه نایک اورجینال | DC9065,,8,ست گرمکن ورزشی گرمکن ورزشی تصویر مردانه نایک اورجینال DC ۹۰۶۵,nan
گرمکن شلوار نیم زیپ پاریسن ژرمن 2024 با لوگوهای دوختی و تایلندی,,8,گرمکن شلوار نیم زیپ پاریسن ژرمن ۲۰۲۴ لوگوهای دوختی تایلندی,nan
ست گرمکن و شلوار لیورپول (وارداتی) - خیر / L,,8,ست گرمکن شلوار لیورپول وارداتی خیر L,nan
ست گرمکن ورزشی مردانه اورجینال | PC.7205.SET-G,,8,ست گرمکن ورزشی مردانه اورجینال PC ۷۲۰۵ SETG,nan
ست گرمکن شلوار مردانه فوتبال آلشپرت باشگاه گل گهر سیرجان GGS هواداری,,8,ست گرمکن شلوار مردانه فوتبال آلشپرت باشگاه گل گهر سیرجان GGS هواداری,nan
ست سویشرت و شلوار ورزشی مردانه کرامپ مدل C-959403,,8,ست سویشرت شلوار ورزشی مردانه کرامپ مدل C ۹۵۹۴۰۳,nan
ست گرمکن ورزشی یا گرمکن ورزشی طبق تصویر مردانه نایک اورجینال | DR1681-451-1,,8,ست گرمکن ورزشی گرمکن ورزشی تصویر مردانه نایک اورجینال DR ۱۶۸۱ ۴۵۱ ۱,nan
ست گرمکن ورزشی مردانه برند پوما Puma اورجینال PMR800Siyah,,8,ست گرمکن ورزشی مردانه برند پوما Puma اورجینال PMR ۸۰۰ Siyah,nan
گرمکن شلوار اسیکس asics navy blue,,8,گرمکن شلوار اسیکس asics navy blue,nan
ست سویشرت و شلوار ورزشی مردانه آلشپرت Uhlsport کد MUH415-001,,8,ست سویشرت شلوار ورزشی مردانه آلشپرت Uhlsport کد MUH ۴۱۵ ۰۰۱,nan
ست گرمکن ورزشی مردانه اسلازنگر اورجینال | ST22EE021,,8,ست گرمکن ورزشی مردانه اسلازنگر اورجینال ST ۲۲ EE ۰۲۱,nan
ست گرمکن ورزشی مردانه برند اصل Pierre Cardin 7045,,8,ست گرمکن ورزشی مردانه برند اصل Pierre Cardin ۷۰۴۵,nan
ست گرمکن مردانه Nike | NK9180-702SARI,,8,ست گرمکن مردانه Nike NK ۹۱۸۰ ۷۰۲ SARI,nan
ست گرمکن ورزشی مردانه برند مادمکست اصل 5925,,8,ست گرمکن ورزشی مردانه برند مادمکست اصل ۵۹۲۵,nan
ست گرمکن ورزشی مردانه برند NO 601 اورجینال takım1,,8,ست گرمکن ورزشی مردانه برند NO ۶۰۱ اورجینال takm ۱,nan
ست نیم زیپ شلوار پاریسن ژرمن Paris Saint Germain Training 2022-23 White Black,,8,ست نیم زیپ شلوار پاریسن ژرمن Paris Saint Germain Training ۲۰۲۲ ۲۳ White Black,nan
